['year_Predict', 'Compute_Step', 'p', 'mu', 'k_1', 'k_2', 'alpha', 'a', 'a_1', 'a_2', 'beta_2', 'beta_3', 'rho_1', 'rhoR', 'D_0', 'D']
[2013, 1000, 0.55, 0.0144, 0.4, 0.2, 0.05, 0.14, 0.08, 0.014, 0.5, 0.03, 0.033, 0.5, 21.27661556023007, 0.0144]
['ploygonID', 'S', 'E', 'I_1', 'I_2', 'I_3', 'R', 'SUpdateRatio', 'IncreaseRate']
44 226.0 0.0 167.0 63.0 63.0 0.0 0.435452793834 0.0
45 434.0 0.0 358.0 281.0 281.0 0.0 0.320531757755 0.0
46 109.0 0.0 153.0 87.0 87.0 0.0 0.25 0.0
47 227.0 0.0 227.0 132.0 132.0 0.0 0.316155988858 0.0
48 325.0 0.0 213.0 79.0 79.0 0.0 0.466954022989 0.0
49 337.0 0.0 319.0 270.0 270.0 0.0 0.281772575251 0.0
50 205.0 0.0 231.0 220.0 220.0 12.0 0.23401826484 0.0
51 214.0 9.6 277.0 232.0 232.0 0.0 0.22185361808 0.0
52 136.0 0.0 49.0 22.0 22.0 0.0 0.593886462882 0.0
53 180.0 0.0 136.0 97.0 97.0 0.0 0.352941176471 0.0
54 293.0 0.0 252.0 164.0 164.0 0.0 0.335624284078 0.0
55 318.0 16.8 277.0 216.0 216.0 0.0 0.30465606438 0.0
56 240.0 0.0 210.0 162.0 162.0 0.0 0.31007751938 0.0
57 307.0 0.0 330.0 203.0 203.0 0.0 0.294343240652 0.0
58 343.0 0.0 284.0 233.0 233.0 0.0 0.313815187557 0.0
59 366.0 0.0 374.0 179.0 179.0 0.0 0.333333333333 0.0
60 339.0 0.0 316.0 163.0 163.0 0.0 0.345565749235 0.0
61 270.0 0.0 207.0 95.0 95.0 0.0 0.404797601199 0.0
62 249.0 0.0 226.0 138.0 138.0 0.0 0.33155792277 0.0
63 341.0 16.8 238.0 130.0 130.0 0.0 0.398457583548 0.0
64 205.0 0.0 141.0 92.0 92.0 0.0 0.38679245283 0.0
65 179.0 0.0 162.0 73.0 73.0 0.0 0.367556468172 0.0
66 214.0 0.0 185.0 86.0 86.0 24.0 0.374781085814 0.0
67 254.0 0.0 219.0 100.0 100.0 0.0 0.377414561664 0.0
68 337.0 12.0 266.0 157.0 157.0 0.0 0.362755651238 0.0
69 450.0 0.0 326.0 127.0 127.0 0.0 0.436893203883 0.0
70 868.0 0.0 665.0 278.0 278.0 16.0 0.415509813308 0.0
71 478.0 0.0 424.0 195.0 195.0 0.0 0.369969040248 0.0
72 270.0 0.0 229.0 128.0 128.0 0.0 0.35761589404 0.0
73 607.0 4.8 520.0 273.0 273.0 8.0 0.361783287639 0.0
74 953.0 28.8 692.0 281.0 281.0 0.0 0.426245639145 0.0
75 296.0 0.0 182.0 50.0 50.0 0.0 0.512110726644 0.0
76 460.0 0.0 450.0 234.0 234.0 0.0 0.33381712627 0.0
77 389.0 0.0 292.0 121.0 121.0 0.0 0.421451787649 0.0
78 498.0 0.0 419.0 208.0 208.0 4.0 0.37359339835 0.0
79 657.0 12.0 637.0 302.0 302.0 12.0 0.343979057592 0.0
80 442.0 0.0 387.0 204.0 204.0 0.0 0.357316087308 0.0
81 1029.0 0.0 812.0 384.0 384.0 0.0 0.394403986202 0.0
82 386.0 0.0 313.0 171.0 171.0 0.0 0.370797310279 0.0
83 440.0 0.0 408.0 222.0 222.0 0.0 0.340557275542 0.0
84 193.0 16.8 183.0 127.0 127.0 0.0 0.298392084106 0.0
85 866.0 0.0 868.0 426.0 426.0 0.0 0.334880123743 0.0
86 321.0 0.0 272.0 134.0 134.0 0.0 0.372822299652 0.0
87 274.0 0.0 243.0 110.0 110.0 0.0 0.371777476255 0.0
88 284.0 4.8 291.0 116.0 116.0 0.0 0.349839862035 0.0
89 134.0 0.0 125.0 64.0 64.0 0.0 0.346253229974 0.0
90 353.0 0.0 335.0 156.0 156.0 0.0 0.353 0.0
91 262.0 0.0 243.0 113.0 113.0 0.0 0.358413132695 0.0
92 228.0 0.0 212.0 89.0 89.0 0.0 0.368932038835 0.0
93 404.0 0.0 384.0 172.0 172.0 0.0 0.356890459364 0.0
94 264.0 0.0 285.0 120.0 120.0 0.0 0.334600760456 0.0
95 531.0 0.0 421.0 179.0 179.0 0.0 0.40534351145 0.0
96 826.0 0.0 612.0 215.0 215.0 0.0 0.442184154176 0.0
97 823.0 0.0 616.0 234.0 234.0 0.0 0.431567907708 0.0
98 925.0 0.0 827.0 355.0 355.0 0.0 0.375710804224 0.0
99 443.0 9.6 391.0 163.0 163.0 0.0 0.378761969904 0.0
100 674.0 0.0 608.0 261.0 261.0 0.0 0.373614190687 0.0
101 553.0 0.0 423.0 151.0 151.0 0.0 0.432707355243 0.0
102 260.0 0.0 243.0 129.0 129.0 0.0 0.341655716163 0.0
103 368.0 0.0 237.0 103.0 103.0 0.0 0.453760789149 0.0
104 407.0 0.0 264.0 78.0 78.0 0.0 0.492140266022 0.0
105 404.0 0.0 316.0 100.0 100.0 0.0 0.439130434783 0.0
106 1291.0 0.0 780.0 249.0 249.0 0.0 0.50253016738 0.0
107 829.0 0.0 582.0 157.0 157.0 0.0 0.480579710145 0.0
108 295.0 0.0 266.0 191.0 191.0 0.0 0.312831389183 0.0
109 215.0 0.0 275.0 202.0 202.0 0.0 0.240492170022 0.0
110 282.0 0.0 353.0 277.0 277.0 0.0 0.237174095879 0.0
111 221.0 0.0 207.0 141.0 141.0 0.0 0.311267605634 0.0
112 652.0 0.0 551.0 353.0 353.0 0.0 0.341540073337 0.0
113 552.0 12.0 542.0 366.0 366.0 0.0 0.300326441785 0.0
114 219.0 0.0 188.0 96.0 96.0 0.0 0.365609348915 0.0
115 342.0 45.6 292.0 182.0 182.0 0.0 0.327711766961 0.0
116 234.0 0.0 202.0 126.0 126.0 0.0 0.34011627907 0.0
117 208.0 0.0 234.0 127.0 127.0 0.0 0.298850574713 0.0
118 680.0 0.0 490.0 266.0 266.0 0.0 0.399529964747 0.0
119 314.0 0.0 234.0 100.0 100.0 0.0 0.419786096257 0.0
120 403.0 0.0 283.0 96.0 96.0 0.0 0.458997722096 0.0
121 252.0 28.8 262.0 138.0 138.0 24.0 0.307767464582 0.0
122 176.0 0.0 180.0 140.0 140.0 0.0 0.276729559748 0.0
123 235.0 4.8 252.0 175.0 175.0 0.0 0.27916369684 0.0
124 361.0 4.8 352.0 239.0 239.0 0.0 0.301889948152 0.0
125 229.0 4.8 241.0 159.0 159.0 4.0 0.288849646821 0.0
126 316.0 0.0 378.0 247.0 247.0 0.0 0.265993265993 0.0
127 204.0 0.0 295.0 204.0 204.0 0.0 0.224917309813 0.0
128 194.0 0.0 264.0 194.0 194.0 0.0 0.229314420804 0.0
129 273.0 0.0 355.0 302.0 302.0 0.0 0.221590909091 0.0
130 359.0 12.0 403.0 294.0 294.0 0.0 0.263582966226 0.0
131 232.0 0.0 233.0 185.0 185.0 0.0 0.277844311377 0.0
132 194.0 28.8 295.0 192.0 192.0 0.0 0.215125304946 0.0
133 282.0 52.8 148.0 81.0 81.0 0.0 0.437344913151 0.0
134 191.0 45.6 99.0 28.0 28.0 0.0 0.487742594484 0.0
135 92.0 0.0 82.0 51.0 51.0 0.0 0.333333333333 0.0
136 116.0 69.6 106.0 110.0 110.0 0.0 0.226739640344 0.0
137 122.0 0.0 119.0 63.0 63.0 0.0 0.33242506812 0.0
138 206.0 0.0 210.0 143.0 143.0 0.0 0.293447293447 0.0
139 153.0 12.0 152.0 111.0 111.0 24.0 0.283858998145 0.0
140 384.0 0.0 353.0 261.0 261.0 0.0 0.305003971406 0.0
141 391.0 0.0 406.0 259.0 259.0 0.0 0.297338403042 0.0
142 494.0 12.0 500.0 358.0 358.0 0.0 0.2868757259 0.0
143 204.0 0.0 199.0 136.0 136.0 0.0 0.302222222222 0.0
144 156.0 0.0 160.0 134.0 134.0 0.0 0.267123287671 0.0
145 324.0 0.0 304.0 273.0 273.0 0.0 0.27597955707 0.0
146 323.0 0.0 326.0 223.0 223.0 0.0 0.29497716895 0.0
147 242.0 16.8 260.0 152.0 152.0 0.0 0.294117647059 0.0
148 305.0 0.0 318.0 167.0 167.0 0.0 0.318704284222 0.0
149 653.0 0.0 589.0 267.0 267.0 0.0 0.36768018018 0.0
150 352.0 0.0 330.0 170.0 170.0 0.0 0.344422700587 0.0
151 311.0 0.0 265.0 162.0 162.0 0.0 0.345555555556 0.0
152 313.0 0.0 300.0 130.0 130.0 0.0 0.358533791523 0.0
153 235.0 0.0 209.0 141.0 141.0 0.0 0.323691460055 0.0
154 200.0 0.0 169.0 163.0 163.0 0.0 0.287769784173 0.0
155 272.0 9.6 258.0 160.0 160.0 0.0 0.316426244765 0.0
156 384.0 16.8 389.0 270.0 270.0 0.0 0.288765227854 0.0
157 685.0 60.0 560.0 337.0 337.0 8.0 0.346134411319 0.0
158 540.0 0.0 386.0 243.0 243.0 0.0 0.382436260623 0.0
159 279.0 0.0 203.0 87.0 87.0 0.0 0.425304878049 0.0
160 216.0 0.0 228.0 135.0 135.0 0.0 0.302521008403 0.0
161 836.0 0.0 689.0 368.0 368.0 0.0 0.36974789916 0.0
162 198.0 0.0 197.0 97.0 97.0 0.0 0.336162988115 0.0
163 234.0 0.0 187.0 112.0 112.0 0.0 0.362790697674 0.0
164 597.0 0.0 442.0 197.0 197.0 0.0 0.416608513608 0.0
165 420.0 9.6 310.0 146.0 146.0 0.0 0.407134548275 0.0
166 391.0 12.0 282.0 108.0 108.0 0.0 0.433962264151 0.0
167 357.0 0.0 293.0 174.0 174.0 0.0 0.357715430862 0.0
168 326.0 0.0 230.0 118.0 118.0 0.0 0.411616161616 0.0
169 385.0 0.0 291.0 134.0 134.0 0.0 0.407838983051 0.0
170 563.0 0.0 391.0 143.0 143.0 0.0 0.454032258065 0.0
171 219.0 16.8 158.0 70.0 70.0 0.0 0.410266017235 0.0
172 333.0 0.0 320.0 224.0 224.0 0.0 0.302452316076 0.0
173 527.0 0.0 310.0 116.0 116.0 0.0 0.492984097287 0.0
174 409.0 0.0 275.0 110.0 110.0 0.0 0.452433628319 0.0
175 289.0 0.0 232.0 157.0 157.0 0.0 0.346107784431 0.0
176 436.0 0.0 363.0 174.0 174.0 0.0 0.380122057541 0.0
177 393.0 4.8 294.0 108.0 108.0 0.0 0.432914738929 0.0
178 456.0 4.8 399.0 177.0 177.0 0.0 0.375679683638 0.0
179 428.0 0.0 290.0 150.0 150.0 0.0 0.420432220039 0.0
180 723.0 48.0 469.0 211.0 211.0 0.0 0.435018050542 0.0
181 312.0 0.0 269.0 145.0 145.0 0.0 0.358208955224 0.0
182 264.0 0.0 181.0 81.0 81.0 0.0 0.434925864909 0.0
183 200.0 0.0 190.0 98.0 98.0 0.0 0.341296928328 0.0
184 383.0 0.0 331.0 165.0 165.0 0.0 0.366858237548 0.0
185 266.0 4.8 213.0 130.0 130.0 0.0 0.35762301694 0.0
186 267.0 0.0 201.0 117.0 117.0 0.0 0.380341880342 0.0
187 317.0 0.0 249.0 131.0 131.0 0.0 0.382850241546 0.0
188 311.0 0.0 224.0 103.0 103.0 0.0 0.419703103914 0.0
189 181.0 0.0 179.0 104.0 104.0 0.0 0.318661971831 0.0
190 426.0 12.0 349.0 200.0 200.0 0.0 0.358887952822 0.0
191 475.0 0.0 393.0 210.0 210.0 36.0 0.368788819876 0.0
192 719.0 0.0 576.0 199.0 199.0 0.0 0.424689899587 0.0
193 777.0 0.0 679.0 286.0 286.0 0.0 0.383136094675 0.0
194 884.0 0.0 800.0 337.0 337.0 20.0 0.374893977947 0.0
195 755.0 9.6 641.0 265.0 265.0 4.0 0.390059929738 0.0
196 599.0 0.0 470.0 221.0 221.0 0.0 0.396426207809 0.0
197 349.0 0.0 352.0 192.0 192.0 0.0 0.321658986175 0.0
198 510.0 0.0 522.0 287.0 287.0 0.0 0.317559153176 0.0
199 469.0 0.0 391.0 177.0 177.0 0.0 0.386326194399 0.0
200 192.0 0.0 217.0 177.0 177.0 0.0 0.251638269987 0.0
201 708.0 0.0 563.0 262.0 262.0 0.0 0.394428969359 0.0
202 642.0 12.0 525.0 269.0 269.0 0.0 0.373907979033 0.0
203 463.0 0.0 395.0 216.0 216.0 0.0 0.358914728682 0.0
204 620.0 0.0 552.0 296.0 296.0 0.0 0.351473922902 0.0
205 550.0 4.8 446.0 227.0 227.0 0.0 0.378058839703 0.0
206 583.0 0.0 503.0 302.0 302.0 0.0 0.344970414201 0.0
207 607.0 21.6 535.0 264.0 264.0 16.0 0.358831875148 0.0
208 497.0 4.8 357.0 148.0 148.0 0.0 0.430377554555 0.0
209 272.0 0.0 206.0 87.0 87.0 0.0 0.41717791411 0.0
210 981.0 21.6 714.0 306.0 306.0 16.0 0.42128317444 0.0
211 376.0 0.0 280.0 154.0 154.0 0.0 0.390041493776 0.0
212 856.0 0.0 714.0 288.0 288.0 0.0 0.398881640261 0.0
213 488.0 0.0 371.0 203.0 203.0 0.0 0.385770750988 0.0
214 402.0 0.0 261.0 118.0 118.0 0.0 0.447163515017 0.0
215 474.0 0.0 393.0 165.0 165.0 0.0 0.395989974937 0.0
216 679.0 0.0 545.0 224.0 224.0 0.0 0.406100478469 0.0
217 903.0 0.0 667.0 263.0 263.0 0.0 0.430820610687 0.0
218 470.0 0.0 350.0 152.0 152.0 0.0 0.418149466192 0.0
219 458.0 0.0 296.0 109.0 109.0 0.0 0.471193415638 0.0
220 529.0 0.0 479.0 174.0 174.0 0.0 0.3901179941 0.0
221 632.0 0.0 547.0 262.0 262.0 0.0 0.371109806224 0.0
222 599.0 9.6 463.0 235.0 235.0 8.0 0.38855734302 0.0
223 773.0 0.0 694.0 377.0 377.0 4.0 0.348041422783 0.0
224 576.0 16.8 464.0 319.0 319.0 0.0 0.339863110692 0.0
225 420.0 0.0 387.0 177.0 177.0 0.0 0.361757105943 0.0
226 172.0 0.0 163.0 97.0 97.0 0.0 0.325141776938 0.0
227 464.0 0.0 461.0 289.0 289.0 0.0 0.30871590153 0.0
228 353.0 0.0 325.0 227.0 227.0 0.0 0.31183745583 0.0
229 588.0 0.0 554.0 347.0 347.0 0.0 0.320261437908 0.0
230 167.0 0.0 152.0 98.0 98.0 0.0 0.32427184466 0.0
231 175.0 0.0 177.0 117.0 117.0 0.0 0.298634812287 0.0
232 205.0 9.6 201.0 134.0 134.0 0.0 0.299882972499 0.0
233 385.0 0.0 344.0 280.0 280.0 0.0 0.298681148177 0.0
234 442.0 4.8 454.0 334.0 334.0 4.0 0.281744008159 0.0
235 443.0 0.0 451.0 277.0 277.0 0.0 0.305939226519 0.0
236 469.0 0.0 447.0 229.0 229.0 0.0 0.34133915575 0.0
237 552.0 0.0 507.0 270.0 270.0 0.0 0.34521575985 0.0
238 948.0 24.0 682.0 323.0 323.0 20.0 0.412173913043 0.0
239 540.0 0.0 414.0 182.0 182.0 0.0 0.40971168437 0.0
240 664.0 0.0 556.0 271.0 271.0 0.0 0.376844494892 0.0
241 705.0 0.0 633.0 370.0 370.0 0.0 0.33926852743 0.0
242 574.0 0.0 450.0 225.0 225.0 0.0 0.389416553596 0.0
243 422.0 21.6 358.0 172.0 172.0 0.0 0.368365921788 0.0
244 202.0 0.0 208.0 71.0 71.0 0.0 0.365942028986 0.0
245 353.0 0.0 292.0 116.0 116.0 0.0 0.402508551881 0.0
246 785.0 0.0 610.0 355.0 355.0 0.0 0.372921615202 0.0
247 569.0 0.0 463.0 217.0 217.0 0.0 0.388130968622 0.0
248 280.0 0.0 202.0 106.0 106.0 0.0 0.403458213256 0.0
249 325.0 0.0 249.0 121.0 121.0 0.0 0.398284313725 0.0
250 311.0 0.0 326.0 149.0 149.0 0.0 0.332620320856 0.0
251 381.0 0.0 381.0 196.0 196.0 0.0 0.330155979203 0.0
252 618.0 0.0 558.0 225.0 225.0 0.0 0.380073800738 0.0
253 350.0 0.0 307.0 166.0 166.0 0.0 0.353892821031 0.0
254 738.0 0.0 623.0 314.0 314.0 0.0 0.371040723982 0.0
255 192.0 0.0 187.0 96.0 96.0 0.0 0.336252189142 0.0
256 434.0 0.0 387.0 245.0 245.0 0.0 0.331045003814 0.0
257 341.0 0.0 286.0 148.0 148.0 0.0 0.369447453954 0.0
258 273.0 0.0 214.0 95.0 95.0 0.0 0.403249630724 0.0
259 298.0 0.0 258.0 152.0 152.0 0.0 0.346511627907 0.0
260 408.0 4.8 392.0 174.0 174.0 0.0 0.353920888272 0.0
261 593.0 0.0 489.0 276.0 276.0 0.0 0.362913096695 0.0
262 799.0 9.6 704.0 374.0 374.0 0.0 0.353445987791 0.0
263 307.0 0.0 269.0 168.0 168.0 0.0 0.336622807018 0.0
264 310.0 0.0 297.0 204.0 204.0 0.0 0.305418719212 0.0
265 356.0 4.8 366.0 200.0 200.0 0.0 0.315938942137 0.0
266 250.0 0.0 200.0 111.0 111.0 0.0 0.372023809524 0.0
267 358.0 0.0 300.0 195.0 195.0 0.0 0.341603053435 0.0
268 350.0 0.0 349.0 161.0 161.0 0.0 0.342801175318 0.0
269 171.0 0.0 170.0 80.0 80.0 0.0 0.341317365269 0.0
270 327.0 0.0 336.0 141.0 141.0 0.0 0.346031746032 0.0
271 200.0 0.0 175.0 126.0 126.0 0.0 0.318979266348 0.0
272 606.0 0.0 533.0 275.0 275.0 0.0 0.358792184725 0.0
273 253.0 0.0 224.0 97.0 97.0 0.0 0.377049180328 0.0
274 310.0 0.0 198.0 95.0 95.0 0.0 0.444126074499 0.0
275 502.0 16.8 386.0 180.0 180.0 52.0 0.396900695762 0.0
276 296.0 12.0 204.0 81.0 81.0 24.0 0.439169139466 0.0
277 448.0 0.0 271.0 99.0 99.0 0.0 0.488549618321 0.0
278 314.0 0.0 269.0 96.0 96.0 4.0 0.405161290323 0.0
279 684.0 0.0 473.0 147.0 147.0 4.0 0.471399035148 0.0
280 928.0 0.0 532.0 141.0 141.0 0.0 0.532721010333 0.0
281 1032.0 0.0 648.0 203.0 203.0 0.0 0.49472674976 0.0
282 324.0 4.8 231.0 89.0 89.0 0.0 0.439143399295 0.0
283 993.0 0.0 631.0 205.0 205.0 0.0 0.488200589971 0.0
284 273.0 0.0 181.0 80.0 80.0 0.0 0.444625407166 0.0
285 614.0 0.0 430.0 175.0 175.0 0.0 0.440459110473 0.0
286 471.0 0.0 412.0 132.0 132.0 0.0 0.410636442895 0.0
287 632.0 0.0 423.0 177.0 177.0 0.0 0.448545067424 0.0
288 289.0 0.0 234.0 109.0 109.0 0.0 0.390013495277 0.0
289 263.0 0.0 204.0 73.0 73.0 0.0 0.429037520392 0.0
290 1359.0 24.0 1238.0 553.0 553.0 0.0 0.364636436812 0.0
291 192.0 0.0 200.0 116.0 116.0 0.0 0.307692307692 0.0
292 571.0 12.0 478.0 278.0 278.0 8.0 0.353123067409 0.0
293 966.0 0.0 799.0 368.0 368.0 0.0 0.386245501799 0.0
294 393.0 0.0 294.0 131.0 131.0 0.0 0.414120126449 0.0
295 808.0 0.0 627.0 255.0 255.0 0.0 0.415424164524 0.0
296 493.0 0.0 419.0 176.0 176.0 12.0 0.39003164557 0.0
297 599.0 0.0 448.0 146.0 146.0 0.0 0.447348767737 0.0
298 433.0 0.0 385.0 146.0 146.0 0.0 0.39009009009 0.0
299 432.0 0.0 372.0 154.0 154.0 0.0 0.388489208633 0.0
300 531.0 0.0 385.0 160.0 160.0 0.0 0.429611650485 0.0
301 609.0 0.0 568.0 230.0 230.0 0.0 0.372021991448 0.0
302 626.0 0.0 540.0 234.0 234.0 0.0 0.383108935129 0.0
303 332.0 0.0 308.0 162.0 162.0 0.0 0.344398340249 0.0
304 315.0 0.0 238.0 71.0 71.0 0.0 0.453237410072 0.0
305 276.0 0.0 226.0 85.0 85.0 0.0 0.410714285714 0.0
306 1051.0 0.0 695.0 250.0 250.0 0.0 0.467943009795 0.0
307 481.0 0.0 371.0 210.0 210.0 4.0 0.378144654088 0.0
308 927.0 0.0 782.0 373.0 373.0 0.0 0.377596741344 0.0
309 1139.0 0.0 903.0 392.0 392.0 4.0 0.403043170559 0.0
310 744.0 0.0 557.0 276.0 276.0 0.0 0.401511063141 0.0
311 524.0 0.0 489.0 265.0 265.0 0.0 0.339598185353 0.0
312 891.0 0.0 591.0 195.0 195.0 0.0 0.475961538462 0.0
313 591.0 0.0 398.0 136.0 136.0 0.0 0.468675654243 0.0
314 603.0 0.0 351.0 117.0 117.0 0.0 0.507575757576 0.0
315 534.0 0.0 377.0 118.0 118.0 0.0 0.46556233653 0.0
316 419.0 0.0 278.0 85.0 85.0 0.0 0.483275663206 0.0
317 871.0 0.0 582.0 202.0 202.0 8.0 0.469036079698 0.0
318 359.0 0.0 348.0 175.0 175.0 0.0 0.339640491958 0.0
319 612.0 0.0 562.0 287.0 287.0 0.0 0.350114416476 0.0
320 606.0 12.0 511.0 283.0 283.0 0.0 0.357522123894 0.0
321 274.0 0.0 224.0 100.0 100.0 0.0 0.392550143266 0.0
322 1242.0 12.0 771.0 270.0 270.0 0.0 0.484210526316 0.0
323 508.0 33.6 336.0 127.0 127.0 0.0 0.448921880523 0.0
324 616.0 0.0 459.0 171.0 171.0 0.0 0.434721242061 0.0
325 684.0 0.0 531.0 236.0 236.0 0.0 0.405453467694 0.0
326 440.0 0.0 292.0 112.0 112.0 0.0 0.460251046025 0.0
327 434.0 0.0 252.0 72.0 72.0 4.0 0.522891566265 0.0
328 888.0 9.6 470.0 156.0 156.0 0.0 0.528697308883 0.0
329 1073.0 0.0 695.0 203.0 203.0 0.0 0.49356025759 0.0
330 207.0 0.0 207.0 106.0 106.0 0.0 0.330670926518 0.0
331 519.0 0.0 490.0 326.0 326.0 4.0 0.312462372065 0.0
332 160.0 0.0 184.0 113.0 113.0 0.0 0.280701754386 0.0
333 275.0 0.0 277.0 191.0 191.0 0.0 0.29443254818 0.0
334 232.0 0.0 193.0 156.0 156.0 0.0 0.314789687924 0.0
335 176.0 0.0 176.0 115.0 115.0 0.0 0.302405498282 0.0
336 165.0 0.0 149.0 132.0 132.0 0.0 0.285467128028 0.0
337 210.0 0.0 199.0 149.0 149.0 0.0 0.29702970297 0.0
338 155.0 0.0 142.0 135.0 135.0 0.0 0.273368606702 0.0
339 293.0 0.0 231.0 164.0 164.0 0.0 0.343896713615 0.0
340 375.0 0.0 346.0 203.0 203.0 0.0 0.332741792369 0.0
341 188.0 0.0 147.0 113.0 113.0 0.0 0.335115864528 0.0
342 424.0 0.0 375.0 262.0 262.0 0.0 0.320483749055 0.0
343 388.0 0.0 353.0 223.0 223.0 0.0 0.326874473463 0.0
344 251.0 0.0 223.0 128.0 128.0 0.0 0.343835616438 0.0
345 362.0 0.0 363.0 177.0 177.0 0.0 0.335495829472 0.0
346 286.0 0.0 327.0 190.0 190.0 0.0 0.28801611279 0.0
347 214.0 0.0 186.0 151.0 151.0 0.0 0.304843304843 0.0
348 183.0 0.0 177.0 114.0 114.0 0.0 0.311224489796 0.0
349 268.0 12.0 256.0 183.0 183.0 24.0 0.29711751663 0.0
350 265.0 0.0 233.0 170.0 170.0 0.0 0.316229116945 0.0
351 197.0 0.0 161.0 112.0 112.0 0.0 0.338487972509 0.0
352 152.0 0.0 184.0 113.0 113.0 0.0 0.270462633452 0.0
353 111.0 0.0 148.0 107.0 107.0 0.0 0.23467230444 0.0
354 171.0 24.0 194.0 135.0 135.0 0.0 0.259484066768 0.0
355 163.0 12.0 165.0 114.0 114.0 0.0 0.286971830986 0.0
356 191.0 0.0 192.0 131.0 131.0 0.0 0.296124031008 0.0
357 186.0 0.0 200.0 140.0 140.0 0.0 0.279279279279 0.0
358 215.0 0.0 185.0 130.0 130.0 0.0 0.325757575758 0.0
359 340.0 0.0 355.0 292.0 292.0 12.0 0.265832681783 0.0
360 221.0 0.0 183.0 167.0 167.0 0.0 0.29945799458 0.0
361 154.0 0.0 175.0 126.0 126.0 0.0 0.265060240964 0.0
362 142.0 0.0 165.0 116.0 116.0 0.0 0.263450834879 0.0
363 188.0 4.8 166.0 117.0 117.0 0.0 0.31713900135 0.0
364 358.0 0.0 365.0 237.0 237.0 0.0 0.299081035923 0.0
365 397.0 0.0 361.0 237.0 237.0 0.0 0.32224025974 0.0
366 438.0 0.0 381.0 221.0 221.0 0.0 0.347343378271 0.0
